province_name,city_name,county_name,area_code,post_code
辽宁省,阜新市,彰武县,0418,123200
辽宁省,阜新市,阜新蒙古族自治县,0418,123100
辽宁省,辽阳市,,0419,111000
辽宁省,辽阳市,白塔区,0419,111000
辽宁省,辽阳市,文圣区,0419,111000
辽宁省,辽阳市,宏伟区,0419,111003
辽宁省,辽阳市,弓长岭区,0419,111008
辽宁省,辽阳市,太子河区,0419,111000
辽宁省,辽阳市,灯塔市,0419,111300
辽宁省,辽阳市,辽阳县,0419,111200
辽宁省,盘锦市,,0427,124010
辽宁省,盘锦市,兴隆台区,0427,124010
辽宁省,盘锦市,双台子区,0427,124000
辽宁省,盘锦市,大洼区,0427,124200
辽宁省,盘锦市,盘山县,0427,124107
辽宁省,铁岭市,,024,112000
辽宁省,铁岭市,银州区,024,112000
辽宁省,铁岭市,清河区,024,112003
辽宁省,铁岭市,调兵山市,024,112700
辽宁省,铁岭市,开原市,024,112300
辽宁省,铁岭市,铁岭县,024,112000
辽宁省,铁岭市,西丰县,024,112400
辽宁省,铁岭市,昌图县,024,112500
辽宁省,朝阳市,,0421,122000
辽宁省,朝阳市,双塔区,0421,122000
辽宁省,朝阳市,龙城区,0421,122000
辽宁省,朝阳市,北票市,0421,122100
辽宁省,朝阳市,凌源市,0421,122500
辽宁省,朝阳市,朝阳县,0421,122000
辽宁省,朝阳市,建平县,0421,122400
辽宁省,朝阳市,喀喇沁左翼蒙古族自治县,0421,122300
辽宁省,葫芦岛市,,0429,125000
辽宁省,葫芦岛市,龙港区,0429,125003
辽宁省,葫芦岛市,连山区,0429,125001
辽宁省,葫芦岛市,南票区,0429,125027
辽宁省,葫芦岛市,兴城市,0429,125100
辽宁省,葫芦岛市,绥中县,0429,125200
辽宁省,葫芦岛市,建昌县,0429,125300
吉林省,长春市,,0431,130022
吉林省,长春市,南关区,0431,130022
吉林省,长春市,宽城区,0431,130051
吉林省,长春市,朝阳区,0431,130012
吉林省,长春市,二道区,0431,130031
吉林省,长春市,绿园区,0431,130062
吉林省,长春市,双阳区,0431,130600
吉林省,长春市,九台区,0431,130500
吉林省,长春市,榆树市,0431,130400
吉林省,长春市,德惠市,0431,130300
吉林省,长春市,农安县,0431,130200
吉林省,吉林市,,0432,132011
吉林省,吉林市,船营区,0432,132011
吉林省,吉林市,昌邑区,0432,132002
吉林省,吉林市,龙潭区,0432,132021
吉林省,吉林市,丰满区,0432,132013
吉林省,吉林市,蛟河市,0432,132500
吉林省,吉林市,桦甸市,0432,132400
吉林省,吉林市,舒兰市,0432,132600
吉林省,吉林市,磐石市,0432,132300
吉林省,吉林市,永吉县,0432,132200
吉林省,四平市,,0434,136000
吉林省,四平市,铁西区,0434,136000
吉林省,四平市,铁东区,0434,136001
吉林省,四平市,公主岭市,0434,136100
吉林省,四平市,双辽市,0434,136400
吉林省,四平市,梨树县,0434,136500
吉林省,四平市,伊通满族自治县,0434,130700
吉林省,辽源市,,0437,136200
吉林省,辽源市,龙山区,0437,136200
吉林省,辽源市,西安区,0437,136201
吉林省,辽源市,东丰县,0437,136300
吉林省,辽源市,东辽县,0437,136600
吉林省,通化市,,0435,134001
吉林省,通化市,东昌区,0435,134001
吉林省,通化市,二道江区,0435,134003
吉林省,通化市,梅河口市,0435,135000
吉林省,通化市,集安市,0435,134200
吉林省,通化市,通化县,0435,134100
吉林省,通化市,辉南县,0435,135100
吉林省,通化市,柳河县,0435,135300
吉林省,白山市,,0439,134300
吉林省,白山市,浑江区,0439,134300
吉林省,白山市,江源区,0439,134700
吉林省,白山市,临江市,0439,134600
吉林省,白山市,抚松县,0439,134500
吉林省,白山市,靖宇县,0439,135200
吉林省,白山市,长白朝鲜族自治县,0439,134400
吉林省,松原市,,0438,138000
吉林省,松原市,宁江区,0438,138000
吉林省,松原市,扶余市,0438,131200
吉林省,松原市,长岭县,0438,131500
吉林省,松原市,乾安县,0438,131400
吉林省,松原市,前郭尔罗斯蒙古族自治县,0438,138000
吉林省,白城市,,0436,137000
吉林省,白城市,洮北区,0436,137000
吉林省,白城市,洮南市,0436,137100
吉林省,白城市,大安市,0436,131300
吉林省,白城市,镇赉县,0436,137300
吉林省,白城市,通榆县,0436,137200
吉林省,延边朝鲜族自治州,,0433,133000
吉林省,延边朝鲜族自治州,延吉市,0433,133000
吉林省,延边朝鲜族自治州,图们市,0433,133100
吉林省,延边朝鲜族自治州,敦化市,0433,133700
吉林省,延边朝鲜族自治州,珲春市,0433,133300
吉林省,延边朝鲜族自治州,龙井市,0433,133400
吉林省,延边朝鲜族自治州,和龙市,0433,133500
吉林省,延边朝鲜族自治州,汪清县,0433,133200
吉林省,延边朝鲜族自治州,安图县,0433,133600
黑龙江省,哈尔滨市,,0451,150010
黑龙江省,哈尔滨市,松北区,0451,150028
黑龙江省,哈尔滨市,道里区,0451,150010
黑龙江省,哈尔滨市,南岗区,0451,150006
黑龙江省,哈尔滨市,道外区,0451,150020
黑龙江省,哈尔滨市,平房区,0451,150060
黑龙江省,哈尔滨市,香坊区,0451,150036
黑龙江省,哈尔滨市,呼兰区,0451,150500
黑龙江省,哈尔滨市,阿城区,0451,150300
黑龙江省,哈尔滨市,双城区,0451,150100
黑龙江省,哈尔滨市,尚志市,0451,150600
黑龙江省,哈尔滨市,五常市,0451,150200
黑龙江省,哈尔滨市,依兰县,0451,154800
黑龙江省,哈尔滨市,方正县,0451,150800
黑龙江省,哈尔滨市,宾县,0451,150400
黑龙江省,哈尔滨市,巴彦县,0451,151800
黑龙江省,哈尔滨市,木兰县,0451,151900
黑龙江省,哈尔滨市,通河县,0451,150900
黑龙江省,哈尔滨市,延寿县,0451,150700
黑龙江省,齐齐哈尔市,,0452,161005
黑龙江省,齐齐哈尔市,建华区,0452,161006
黑龙江省,齐齐哈尔市,龙沙区,0452,161000
黑龙江省,齐齐哈尔市,铁锋区,0452,161000
黑龙江省,齐齐哈尔市,昂昂溪区,0452,161031
黑龙江省,齐齐哈尔市,富拉尔基区,0452,161041
黑龙江省,齐齐哈尔市,碾子山区,0452,161046
黑龙江省,齐齐哈尔市,梅里斯达斡尔族区,0452,161021
黑龙江省,齐齐哈尔市,讷河市,0452,161300
黑龙江省,齐齐哈尔市,龙江县,0452,161100
黑龙江省,齐齐哈尔市,依安县,0452,161500
黑龙江省,齐齐哈尔市,泰来县,0452,162400
黑龙江省,齐齐哈尔市,甘南县,0452,162100
黑龙江省,齐齐哈尔市,富裕县,0452,161200
黑龙江省,齐齐哈尔市,克山县,0452,161600
黑龙江省,齐齐哈尔市,克东县,0452,164800
黑龙江省,齐齐哈尔市,拜泉县,0452,164700
黑龙江省,鸡西市,,0467,158100
黑龙江省,鸡西市,鸡冠区,0467,158100
黑龙江省,鸡西市,恒山区,0467,158130
黑龙江省,鸡西市,滴道区,0467,158150
黑龙江省,鸡西市,梨树区,0467,158160
黑龙江省,鸡西市,城子河区,0467,158170
黑龙江省,鸡西市,麻山区,0467,158180
黑龙江省,鸡西市,虎林市,0467,158400
黑龙江省,鸡西市,密山市,0467,158300
黑龙江省,鸡西市,鸡东县,0467,158200
黑龙江省,鹤岗市,,0468,154100
黑龙江省,鹤岗市,向阳区,0468,154100
黑龙江省,鹤岗市,工农区,0468,154101
黑龙江省,鹤岗市,南山区,0468,154104
黑龙江省,鹤岗市,兴安区,0468,154102
黑龙江省,鹤岗市,东山区,0468,154106
黑龙江省,鹤岗市,兴山区,0468,154105
黑龙江省,鹤岗市,萝北县,0468,154200
黑龙江省,鹤岗市,绥滨县,0468,156200
黑龙江省,双鸭山市,,0469,155100
黑龙江省,双鸭山市,尖山区,0469,155100
黑龙江省,双鸭山市,岭东区,0469,155120
黑龙江省,双鸭山市,四方台区,0469,155130
黑龙江省,双鸭山市,宝山区,0469,155131
黑龙江省,双鸭山市,集贤县,0469,155900
黑龙江省,双鸭山市,友谊县,0469,155800
黑龙江省,双鸭山市,宝清县,0469,155600
黑龙江省,双鸭山市,饶河县,0469,155700
黑龙江省,大庆市,,0459,163000
黑龙江省,大庆市,萨尔图区,0459,163001
黑龙江省,大庆市,龙凤区,0459,163711
黑龙江省,大庆市,让胡路区,0459,163712
黑龙江省,大庆市,红岗区,0459,163511
黑龙江省,大庆市,大同区,0459,163515
黑龙江省,大庆市,肇州县,0459,166400
黑龙江省,大庆市,肇源县,0459,166500
黑龙江省,大庆市,林甸县,0459,166300
黑龙江省,大庆市,杜尔伯特蒙古族自治县,0459,166200
黑龙江省,伊春市,,0458,153000
黑龙江省,伊春市,伊美区,0458,153099
黑龙江省,伊春市,乌翠区,0458,153013
黑龙江省,伊春市,友好区,0458,153031
黑龙江省,伊春市,金林区,0458,153026
黑龙江省,伊春市,铁力市,0458,152599
黑龙江省,伊春市,嘉荫县,0458,153299
黑龙江省,伊春市,汤旺县,0458,153037
黑龙江省,伊春市,丰林县,0458,153036
黑龙江省,伊春市,大箐山县,0458,153106
黑龙江省,伊春市,南岔县,0458,153199
黑龙江省,佳木斯市,,0454,154002
黑龙江省,佳木斯市,前进区,0454,154002
黑龙江省,佳木斯市,向阳区,0454,154002
黑龙江省,佳木斯市,东风区,0454,154005
黑龙江省,佳木斯市,郊区,0454,154004
黑龙江省,佳木斯市,同江市,0454,156400
黑龙江省,佳木斯市,富锦市,0454,156100
黑龙江省,佳木斯市,抚远市,0454,156500
黑龙江省,佳木斯市,桦南县,0454,154400
黑龙江省,佳木斯市,桦川县,0454,154300
黑龙江省,佳木斯市,汤原县,0454,154700
黑龙江省,七台河市,,0464,154600
黑龙江省,七台河市,桃山区,0464,154600
黑龙江省,七台河市,新兴区,0464,154604
黑龙江省,七台河市,茄子河区,0464,154622
黑龙江省,七台河市,勃利县,0464,154500
黑龙江省,牡丹江市,,0453,157000
黑龙江省,牡丹江市,东安区,0453,157000
黑龙江省,牡丹江市,阳明区,0453,157013
黑龙江省,牡丹江市,爱民区,0453,157009
黑龙江省,牡丹江市,西安区,0453,157000
黑龙江省,牡丹江市,绥芬河市,0453,157300
黑龙江省,牡丹江市,海林市,0453,157100
黑龙江省,牡丹江市,宁安市,0453,157400
黑龙江省,牡丹江市,穆棱市,0453,157500
黑龙江省,牡丹江市,东宁市,0453,157200
黑龙江省,牡丹江市,林口县,0453,157600
黑龙江省,黑河市,,0456,164300
黑龙江省,黑河市,爱辉区,0456,164300
黑龙江省,黑河市,北安市,0456,164000
黑龙江省,黑河市,五大连池市,0456,164100
黑龙江省,黑河市,嫩江市,0456,161499
黑龙江省,黑河市,逊克县,0456,164400
黑龙江省,黑河市,孙吴县,0456,164200
黑龙江省,绥化市,,0455,152000
黑龙江省,绥化市,北林区,0455,152000
黑龙江省,绥化市,安达市,0455,151400
黑龙江省,绥化市,肇东市,0455,151100
黑龙江省,绥化市,海伦市,0455,152300
黑龙江省,绥化市,望奎县,0455,152100
黑龙江省,绥化市,兰西县,0455,151500
黑龙江省,绥化市,青冈县,0455,151600
黑龙江省,绥化市,庆安县,0455,152400
黑龙江省,绥化市,明水县,0455,151700
黑龙江省,绥化市,绥棱县,0455,152200
黑龙江省,大兴安岭地区,,0457,165000
黑龙江省,大兴安岭地区,漠河市,0457,165399
黑龙江省,大兴安岭地区,呼玛县,0457,165100
黑龙江省,大兴安岭地区,塔河县,0457,165200
上海市,上海市,,021,
上海市,上海市,黄浦区,021,200001
上海市,上海市,徐汇区,021,200030
上海市,上海市,长宁区,021,200050
上海市,上海市,静安区,021,200040
上海市,上海市,普陀区,021,200333
上海市,上海市,虹口区,021,200086
上海市,上海市,杨浦区,021,200082
上海市,上海市,闵行区,021,201100
上海市,上海市,宝山区,021,201900
上海市,上海市,嘉定区,021,201800
上海市,上海市,浦东新区,021,200135
上海市,上海市,金山区,021,200540
上海市,上海市,松江区,021,201600
上海市,上海市,青浦区,021,201700
上海市,上海市,奉贤区,021,201400
上海市,上海市,崇明区,021,202150
江苏省,南京市,,025,210008
江苏省,南京市,玄武区,025,210018
江苏省,南京市,秦淮区,025,210001
江苏省,南京市,建邺区,025,210004
江苏省,南京市,鼓楼区,025,210009
江苏省,南京市,浦口区,025,211800
江苏省,南京市,栖霞区,025,210046
江苏省,南京市,雨花台区,025,210012
江苏省,南京市,江宁区,025,211100
江苏省,南京市,六合区,025,211500
江苏省,南京市,溧水区,025,211200
江苏省,南京市,高淳区,025,211300
江苏省,无锡市,,0510,214000
江苏省,无锡市,梁溪区,0510,214001
江苏省,无锡市,锡山区,0510,214101
江苏省,无锡市,惠山区,0510,214174
江苏省,无锡市,滨湖区,0510,214123
江苏省,无锡市,新吴区,0510,214135
江苏省,无锡市,江阴市,0510,214431
江苏省,无锡市,宜兴市,0510,214200
江苏省,徐州市,,0516,221003
江苏省,徐州市,云龙区,0516,221007
江苏省,徐州市,鼓楼区,0516,221005
江苏省,徐州市,贾汪区,0516,221003
江苏省,徐州市,泉山区,0516,221006
江苏省,徐州市,铜山区,0516,221106
江苏省,徐州市,新沂市,0516,221400
江苏省,徐州市,邳州市,0516,221300
江苏省,徐州市,丰县,0516,221700
江苏省,徐州市,沛县,0516,221600
江苏省,徐州市,睢宁县,0516,221200
江苏省,常州市,,0519,213003
江苏省,常州市,新北区,0519,213022
江苏省,常州市,天宁区,0519,213000
江苏省,常州市,钟楼区,0519,213023
江苏省,常州市,武进区,0519,213159
江苏省,常州市,金坛区,0519,213200
江苏省,常州市,溧阳市,0519,213300
江苏省,苏州市,,0512,215002
江苏省,苏州市,姑苏区,0512,215031
江苏省,苏州市,虎丘区,0512,215004
江苏省,苏州市,吴中区,0512,215128
江苏省,苏州市,相城区,0512,215131
江苏省,苏州市,吴江区,0512,215200
江苏省,苏州市,常熟市,0512,215500
江苏省,苏州市,张家港市,0512,215600
江苏省,苏州市,昆山市,0512,215300
江苏省,苏州市,太仓市,0512,215400
江苏省,南通市,,0513,226001
江苏省,南通市,崇川区,0513,226001
江苏省,南通市,港闸区,0513,226001
江苏省,南通市,通州区,0513,226300
江苏省,南通市,启东市,0513,226200
江苏省,南通市,如皋市,0513,226500
江苏省,南通市,海门市,0513,226100
江苏省,南通市,海安市,0513,226600
江苏省,南通市,如东县,0513,226400
江苏省,连云港市,,0518,222002
江苏省,连云港市,海州区,0518,222003
江苏省,连云港市,连云区,0518,222042
江苏省,连云港市,赣榆区,0518,222100
江苏省,连云港市,东海县,0518,222300
江苏省,连云港市,灌云县,0518,222200
江苏省,连云港市,灌南县,0518,222500
江苏省,淮安市,,0517,223001
江苏省,淮安市,淮安区,0517,223200
江苏省,淮安市,淮阴区,0517,223300
江苏省,淮安市,清江浦区,0517,223002
江苏省,淮安市,洪泽区,0517,223100
江苏省,淮安市,涟水县,0517,223400
江苏省,淮安市,盱眙县,0517,211700
江苏省,淮安市,金湖县,0517,211600
江苏省,盐城市,,0515,224005
江苏省,盐城市,亭湖区,0515,224005
江苏省,盐城市,盐都区,0515,224055
江苏省,盐城市,大丰区,0515,224100
江苏省,盐城市,东台市,0515,224200
江苏省,盐城市,响水县,0515,224600
江苏省,盐城市,滨海县,0515,224500
江苏省,盐城市,阜宁县,0515,224400
江苏省,盐城市,射阳县,0515,224300
江苏省,盐城市,建湖县,0515,224700
江苏省,扬州市,,0514,225002
江苏省,扬州市,邗江区,0514,225002
江苏省,扬州市,广陵区,0514,225002
江苏省,扬州市,江都区,0514,225200
江苏省,扬州市,仪征市,0514,211400
江苏省,扬州市,高邮市,0514,225600
江苏省,扬州市,宝应县,0514,225800
江苏省,镇江市,,0511,212004
江苏省,镇江市,京口区,0511,212003
江苏省,镇江市,润州区,0511,212005
江苏省,镇江市,丹徒区,0511,212028
江苏省,镇江市,丹阳市,0511,212300
江苏省,镇江市,扬中市,0511,212200
江苏省,镇江市,句容市,0511,212400
江苏省,泰州市,,0523,225300
江苏省,泰州市,海陵区,0523,225300
江苏省,泰州市,高港区,0523,225321
江苏省,泰州市,姜堰区,0523,225500
江苏省,泰州市,兴化市,0523,225700
江苏省,泰州市,靖江市,0523,214500
江苏省,泰州市,泰兴市,0523,225400
江苏省,宿迁市,,0527,223800
江苏省,宿迁市,宿城区,0527,223800
江苏省,宿迁市,宿豫区,0527,223800
江苏省,宿迁市,沭阳县,0527,223600
江苏省,宿迁市,泗阳县,0527,223700
江苏省,宿迁市,泗洪县,0527,223900
浙江省,杭州市,,0571,310026
浙江省,杭州市,拱墅区,0571,310011
浙江省,杭州市,上城区,0571,310002
浙江省,杭州市,下城区,0571,310006
浙江省,杭州市,江干区,0571,310016
浙江省,杭州市,西湖区,0571,310013
浙江省,杭州市,滨江区,0571,310051
浙江省,杭州市,萧山区,0571,311200
浙江省,杭州市,余杭区,0571,311100
浙江省,杭州市,富阳区,0571,311400
浙江省,杭州市,临安区,0571,311300
浙江省,杭州市,建德市,0571,311600
浙江省,杭州市,桐庐县,0571,311500
浙江省,杭州市,淳安县,0571,311700
浙江省,宁波市,,0574,315000
浙江省,宁波市,海曙区,0574,315000
浙江省,宁波市,江北区,0574,315020
浙江省,宁波市,北仑区,0574,315800
浙江省,宁波市,镇海区,0574,315200
浙江省,宁波市,鄞州区,0574,315100
浙江省,宁波市,奉化区,0574,315500
浙江省,宁波市,余姚市,0574,315400
浙江省,宁波市,慈溪市,0574,315300
浙江省,宁波市,象山县,0574,315700
浙江省,宁波市,宁海县,0574,315600
浙江省,温州市,,0577,325000
浙江省,温州市,鹿城区,0577,325000
浙江省,温州市,龙湾区,0577,325013
浙江省,温州市,瓯海区,0577,325005
浙江省,温州市,洞头区,0577,325700
浙江省,温州市,瑞安市,0577,325200
浙江省,温州市,乐清市,0577,325600
浙江省,温州市,龙港市,0577,325802
浙江省,温州市,永嘉县,0577,325100
浙江省,温州市,平阳县,0577,325400
浙江省,温州市,苍南县,0577,325800
浙江省,温州市,文成县,0577,325300
浙江省,温州市,泰顺县,0577,325500
浙江省,嘉兴市,,0573,314000
浙江省,嘉兴市,南湖区,0573,314051
浙江省,嘉兴市,秀洲区,0573,314031
浙江省,嘉兴市,海宁市,0573,314400
浙江省,嘉兴市,平湖市,0573,314200
浙江省,嘉兴市,桐乡市,0573,314500
浙江省,嘉兴市,嘉善县,0573,314100
浙江省,嘉兴市,海盐县,0573,314300
浙江省,湖州市,,0572,313000
浙江省,湖州市,吴兴区,0572,313000
浙江省,湖州市,南浔区,0572,313009
浙江省,湖州市,德清县,0572,313200
浙江省,湖州市,长兴县,0572,313100
浙江省,湖州市,安吉县,0572,313300
浙江省,绍兴市,,0575,312000
浙江省,绍兴市,越城区,0575,312000
浙江省,绍兴市,柯桥区,0575,312030
浙江省,绍兴市,上虞区,0575,312300
浙江省,绍兴市,诸暨市,0575,311800
浙江省,绍兴市,嵊州市,0575,312400
浙江省,绍兴市,新昌县,0575,312500
浙江省,金华市,,0579,321000
浙江省,金华市,婺城区,0579,321000
浙江省,金华市,金东区,0579,321000
浙江省,金华市,兰溪市,0579,321100
浙江省,金华市,义乌市,0579,322000
浙江省,金华市,东阳市,0579,322100
浙江省,金华市,永康市,0579,321300
浙江省,金华市,武义县,0579,321200
浙江省,金华市,浦江县,0579,322200
浙江省,金华市,磐安县,0579,322300
浙江省,衢州市,,0570,324002
浙江省,衢州市,柯城区,0570,324100
浙江省,衢州市,衢江区,0570,324022
浙江省,衢州市,江山市,0570,324100
浙江省,衢州市,常山县,0570,324200
浙江省,衢州市,开化县,0570,324300
浙江省,衢州市,龙游县,0570,324400
浙江省,舟山市,,0580,316000
浙江省,舟山市,定海区,0580,316000
浙江省,舟山市,普陀区,0580,316100
浙江省,舟山市,岱山县,0580,316200
浙江省,舟山市,嵊泗县,0580,202450
浙江省,台州市,,0576,318000
浙江省,台州市,椒江区,0576,318000
浙江省,台州市,黄岩区,0576,318020
浙江省,台州市,路桥区,0576,318050
浙江省,台州市,温岭市,0576,317500
浙江省,台州市,临海市,0576,317000
浙江省,台州市,玉环市,0576,317600
浙江省,台州市,三门县,0576,317100
浙江省,台州市,天台县,0576,317200
浙江省,台州市,仙居县,0576,317300
浙江省,丽水市,,0578,323000
浙江省,丽水市,莲都区,0578,323000
浙江省,丽水市,龙泉市,0578,323700
浙江省,丽水市,青田县,0578,323900
浙江省,丽水市,缙云县,0578,321400
浙江省,丽水市,遂昌县,0578,323300
浙江省,丽水市,松阳县,0578,323400
浙江省,丽水市,云和县,0578,323600
浙江省,丽水市,庆元县,0578,323800
浙江省,丽水市,景宁畲族自治县,0578,323500
安徽省,合肥市,,0551,230001
安徽省,合肥市,蜀山区,0551,230031
安徽省,合肥市,瑶海区,0551,230011
安徽省,合肥市,庐阳区,0551,230001
安徽省,合肥市,包河区,0551,230041
安徽省,合肥市,巢湖市,0565,238000
安徽省,合肥市,长丰县,0551,231100
安徽省,合肥市,肥东县,0551,231600
安徽省,合肥市,肥西县,0551,231200
安徽省,合肥市,庐江县,0551,231500
安徽省,芜湖市,,0553,241000
安徽省,芜湖市,鸠江区,0553,241000
安徽省,芜湖市,镜湖区,0553,241000
安徽省,芜湖市,弋江区,0553,241000
安徽省,芜湖市,三山区,0553,241000
安徽省,芜湖市,无为市,0553,238300
安徽省,芜湖市,芜湖县,0553,241100
安徽省,芜湖市,繁昌县,0553,241200
安徽省,芜湖市,南陵县,0553,242400
安徽省,蚌埠市,,0552,233000
安徽省,蚌埠市,蚌山区,0552,233000
安徽省,蚌埠市,龙子湖区,0552,233000
安徽省,蚌埠市,禹会区,0552,233010
安徽省,蚌埠市,淮上区,0552,233002
安徽省,蚌埠市,怀远县,0552,233400
安徽省,蚌埠市,五河县,0552,233300
安徽省,蚌埠市,固镇县,0552,233700
安徽省,淮南市,,0554,232001
安徽省,淮南市,田家庵区,0554,232000
安徽省,淮南市,大通区,0554,232033
安徽省,淮南市,谢家集区,0554,232052
安徽省,淮南市,八公山区,0554,232072
安徽省,淮南市,潘集区,0554,232082
安徽省,淮南市,凤台县,0554,232100
安徽省,淮南市,寿县,0554,232200
安徽省,马鞍山市,,0555,243001
安徽省,马鞍山市,雨山区,0555,243071
安徽省,马鞍山市,花山区,0555,243000
安徽省,马鞍山市,博望区,0555,243131
安徽省,马鞍山市,当涂县,0555,243100
安徽省,马鞍山市,含山县,0555,238100
安徽省,马鞍山市,和县,0555,238200
安徽省,淮北市,,0561,235000
安徽省,淮北市,相山区,0561,235000
安徽省,淮北市,杜集区,0561,235000
安徽省,淮北市,烈山区,0561,235000
安徽省,淮北市,濉溪县,0561,235100
安徽省,铜陵市,,0562,244000
安徽省,铜陵市,铜官区,0562,244000
安徽省,铜陵市,义安区,0562,244100
安徽省,铜陵市,郊区,0562,244000
安徽省,铜陵市,枞阳县,0562,246700
安徽省,安庆市,,0556,246001
安徽省,安庆市,大观区,0556,246002
安徽省,安庆市,迎江区,0556,246001
安徽省,安庆市,宜秀区,0556,246003
安徽省,安庆市,桐城市,0556,231400
安徽省,安庆市,潜山市,0556,246300
安徽省,安庆市,怀宁县,0556,246100
安徽省,安庆市,太湖县,0556,246400
安徽省,安庆市,宿松县,0556,246500
安徽省,安庆市,望江县,0556,246200
安徽省,安庆市,岳西县,0556,246600
安徽省,黄山市,,0559,245000
安徽省,黄山市,屯溪区,0559,245000
安徽省,黄山市,黄山区,0559,242700
安徽省,黄山市,徽州区,0559,245061
安徽省,黄山市,歙县,0559,245200
安徽省,黄山市,休宁县,0559,245400
安徽省,黄山市,黟县,0559,245500
安徽省,黄山市,祁门县,0559,245600
安徽省,滁州市,,0550,239000
安徽省,滁州市,琅琊区,0550,239000
安徽省,滁州市,南谯区,0550,239000
安徽省,滁州市,天长市,0550,239300
安徽省,滁州市,明光市,0550,239400
安徽省,滁州市,来安县,0550,239200
安徽省,滁州市,全椒县,0550,239500
安徽省,滁州市,定远县,0550,233200
安徽省,滁州市,凤阳县,0550,233100
安徽省,阜阳市,,0558,236033
安徽省,阜阳市,颍州区,0558,236001
